ItemId,Serial No.,Item Code,Item Name,Description,SRP,Size,Tonality,PhysicalCount,Broken
3992,216860003,S4040V,S4040V,40x40 Glazed Ceramic Tile(10/box),1,40x40,3,77394,
3993,216860004,S4040V,S4040V,40x40 Glazed Ceramic Tile(10/box),1,40x40,4,77394,
3994,216860005,S4040V,S4040V,40x40 Glazed Ceramic Tile(10/box),1,40x40,5,77394,
3995,216860006,S4040V,S4040V,40x40 Glazed Ceramic Tile(10/box),1,40x40,6,77394,
3996,216860015,S4040V,S4040V,40x40 Glazed Ceramic Tile(10/box),1,40x40,15,77394,
3997,216860277,S4040V,S4040V,40x40 Glazed Ceramic Tile(10/box),1,40x40,17 C,77394,
3998,216870003,S4040W,S4040V,40x40 Glazed Ceramic Tile(10/box),1,40x40,3,32871,
3999,216870004,S4040W,S4040V,40x40 Glazed Ceramic Tile(10/box),1,40x40,4,32871,
4000,216870010,S4040W,S4040V,40x40 Glazed Ceramic Tile(10/box),1,40x40,10,32871,
4001,216870011,S4040W,S4040V,40x40 Glazed Ceramic Tile(10/box),1,40x40,11,32871,
4002,216870012,S4040W,S4040V,40x40 Glazed Ceramic Tile(10/box),1,40x40,12,32871,
4003,216870013,S4040W,S4040V,40x40 Glazed Ceramic Tile(10/box),1,40x40,13,32871,
4004,216870014,S4040W,S4040V,40x40 Glazed Ceramic Tile(10/box),1,40x40,14,32871,
4005,216870015,S4040W,S4040V,40x40 Glazed Ceramic Tile(10/box),1,40x40,15,32871,
4006,216870016,S4040W,S4040V,40x40 Glazed Ceramic Tile(10/box),1,40x40,16,32871,
4007,216870017,S4040W,S4040V,40x40 Glazed Ceramic Tile(10/box),1,40x40,17,32871,
4008,216870018,S4040W,S4040V,40x40 Glazed Ceramic Tile(10/box),1,40x40,18,32871,
4009,216870019,S4040W,S4040V,40x40 Glazed Ceramic Tile(10/box),1,40x40,19,32871,
4010,216870020,S4040W,S4040V,40x40 Glazed Ceramic Tile(10/box),1,40x40,20,32871,
4011,216880002,S4040W-0,S4040W-0,40x40 Glazed Ceramic Tile(10/box) (ZA),1,40x40,2,81681,
4012,216880003,S4040W-0,S4040W-0,40x40 Glazed Ceramic Tile(10/box) (ZA),1,40x40,3,81681,
4013,216880004,S4040W-0,S4040W-0,40x40 Glazed Ceramic Tile(10/box) (ZA),1,40x40,4,81681,
4014,216880005,S4040W-0,S4040W-0,40x40 Glazed Ceramic Tile(10/box) (ZA),1,40x40,5,81681,
4015,216880006,S4040W-0,S4040W-0,40x40 Glazed Ceramic Tile(10/box) (ZA),1,40x40,6,81681,
4016,216890000,S405,S405,40x40 Glazed Ceramic Tile(10/box),1,40x40,,87686,
4017,216900000,S407,S405,40x40 Glazed Ceramic Tile(10/box),1,40x40,,0,
4018,216910002,S411,S411,40x40 Glazed Ceramic Tile(10/box)-BINGKONG,1,40x40,2,17130,
4019,216910003,S411,S411,40x40 Glazed Ceramic Tile(10/box)-BINGKONG,1,40x40,3,17130,
4020,216910010,S411,S411,40x40 Glazed Ceramic Tile(10/box)-BINGKONG,1,40x40,10,17130,
4021,216910011,S411,S411,40x40 Glazed Ceramic Tile(10/box)-BINGKONG,1,40x40,11,17130,
4022,216910012,S411,S411,40x40 Glazed Ceramic Tile(10/box)-BINGKONG,1,40x40,12,17130,
4023,216920000,S412,S412,40x40 Glazed Ceramic,1,40x40,,9067,
4024,216920001,S412,S412,40x40 Glazed Ceramic,1,40x40,1,9067,
4025,216930001,S413,S413,40x40 Glazed Ceramic Tile(10/box),1,40x40,1,0,
4026,216930002,S413,S413,40x40 Glazed Ceramic Tile(10/box),1,40x40,2,0,
4027,216930003,S413,S413,40x40 Glazed Ceramic Tile(10/box),1,40x40,3,0,
4028,216930005,S413,S413,40x40 Glazed Ceramic Tile(10/box),1,40x40,5,0,
4029,216930006,S413,S413,40x40 Glazed Ceramic Tile(10/box),1,40x40,6,0,
4030,216940001,S414,S414,40x40 Glazed Ceramic Tile(10/box),1,40x40,1,61316,
4031,216940002,S414,S414,40x40 Glazed Ceramic Tile(10/box),1,40x40,2,61316,
4032,216940003,S414,S414,40x40 Glazed Ceramic Tile(10/box),1,40x40,3,61316,
4033,216940004,S414,S414,40x40 Glazed Ceramic Tile(10/box),1,40x40,4,61316,
4034,216940005,S414,S414,40x40 Glazed Ceramic Tile(10/box),1,40x40,5,61316,
4035,216940006,S414,S414,40x40 Glazed Ceramic Tile(10/box),1,40x40,6,61316,
4036,216950001,S415,S415,40x40 Glazed Ceramic Tile(10/box),1,40x40,1,67050,
4037,216950002,S415,S415,40x40 Glazed Ceramic Tile(10/box),1,40x40,2,67050,
4038,216950003,S415,S415,40x40 Glazed Ceramic Tile(10/box),1,40x40,3,67050,
4039,216950005,S415,S415,40x40 Glazed Ceramic Tile(10/box),1,40x40,5,67050,
4040,216950006,S415,S415,40x40 Glazed Ceramic Tile(10/box),1,40x40,6,67050,
4041,216960001,S416,S416,40x40 Glazed Ceramic Tile(10/box),1,40x40,1,53191,
4042,216960002,S416,S416,40x40 Glazed Ceramic Tile(10/box),1,40x40,2,53191,
4043,216960006,S416,S416,40x40 Glazed Ceramic Tile(10/box),1,40x40,6,53191,
4044,216960007,S416,S416,40x40 Glazed Ceramic Tile(10/box),1,40x40,7,53191,
4045,216960008,S416,S416,40x40 Glazed Ceramic Tile(10/box),1,40x40,8,53191,
4046,216960010,S416,S416,40x40 Glazed Ceramic Tile(10/box),1,40x40,10,53191,
4047,216960011,S416,S416,40x40 Glazed Ceramic Tile(10/box),1,40x40,11,53191,
4048,216960121,S416,S416,40x40 Glazed Ceramic Tile(10/box),1,40x40,1709,53191,
4049,216970001,S417,S417,40x40 Glazed Ceramic Tile(10/box),1,40x40,1,86817,
4050,216970002,S417,S417,40x40 Glazed Ceramic Tile(10/box),1,40x40,2,86817,
4051,216970003,S417,S417,40x40 Glazed Ceramic Tile(10/box),1,40x40,3,86817,
4052,216970004,S417,S417,40x40 Glazed Ceramic Tile(10/box),1,40x40,4,86817,
4053,216970007,S417,S417,40x40 Glazed Ceramic Tile(10/box),1,40x40,7,86817,
4054,216970546,S417,S417,40x40 Glazed Ceramic Tile(10/box),1,40x40,A2,86817,
4055,216980001,S418,S418,40x40 Glazed Ceramic Tile(10/box),1,40x40,1,60522,
4056,216980002,S418,S418,40x40 Glazed Ceramic Tile(10/box),1,40x40,2,60522,
4057,216980004,S418,S418,40x40 Glazed Ceramic Tile(10/box),1,40x40,4,60522,
4058,216980006,S418,S418,40x40 Glazed Ceramic Tile(10/box),1,40x40,6,60522,
4059,216990001,S419,S419,40x40 Glazed Ceramic Tile(10/box),1,40x40,1,39814,
4060,216990002,S419,S419,40x40 Glazed Ceramic Tile(10/box),1,40x40,2,39814,
4061,216990003,S419,S419,40x40 Glazed Ceramic Tile(10/box),1,40x40,3,39814,
4062,217000001,S420,S420,40x40 Glazed Ceramic Tile(10/box),1,40x40,1,18207,
4063,217000002,S420,S420,40x40 Glazed Ceramic Tile(10/box),1,40x40,2,18207,
4064,217000003,S420,S420,40x40 Glazed Ceramic Tile(10/box),1,40x40,3,18207,
4065,217000004,S420,S420,40x40 Glazed Ceramic Tile(10/box),1,40x40,4,18207,
4066,217000010,S420,S420,40x40 Glazed Ceramic Tile(10/box),1,40x40,10,18207,
4067,217010001,S421,S421,40x40 Glazed Ceramic Tile(10/box),1,40x40,1,52470,
4068,217010002,S421,S421,40x40 Glazed Ceramic Tile(10/box),1,40x40,2,52470,
4069,217020002,S422,S422,40x40 Glazed Ceramic Tile(10/box),1,40x40,2,64047,
4070,217020003,S422,S422,40x40 Glazed Ceramic Tile(10/box),1,40x40,3,64047,
4071,217030000,S4520,S4520,40x40 Ceramic Floor Tile,1,40x40,,64047,
4072,217040000,S515,S515,50x50 Ceramic Tile,1,50x50,,0,
4073,217050000,SA5118,SA5118,50x50 Polished Granite,1,50x50,,0,
4074,217060000,SA5155,SA5155,50x50 Polished Granite,1,50x50,,0,
4075,217070000,Sakura,SA5155,50x50 Polished Granite,1,50x50,,0,
4076,217080000,SB36,SB36,30x60 Ceramic Tiles,1,30x60,,0,
4077,217090000,SC-24002,SC-24002,1 1/4' Fine Drywall Screws,1,1,,0,
4078,217100000,SC-24003,SC-24003,1 5/8' Fine Drywall Screws,1,1,,0,
4079,217110000,Screw,Screw,Lavatory Bracket Screw w/ Tox,1,Lavatory,,0,
4080,217120002,SF4464C,SF4464C,40x40 Glazed Ceramic Tile(10/box),1,40x40,2,0,
4081,217120004,SF4464C,SF4464C,40x40 Glazed Ceramic Tile(10/box),1,40x40,4,0,
4082,217120005,SF4464C,SF4464C,40x40 Glazed Ceramic Tile(10/box),1,40x40,5,0,
4083,217120012,SF4464C,SF4464C,40x40 Glazed Ceramic Tile(10/box),1,40x40,12,0,
4084,217120014,SF4464C,SF4464C,40x40 Glazed Ceramic Tile(10/box),1,40x40,14,0,
4085,217120016,SF4464C,SF4464C,40x40 Glazed Ceramic Tile(10/box),1,40x40,16,0,
4086,217130000,Silver,SF4464C,40x40 Glazed Ceramic Tile(10/box),1,40x40,,58482,
4087,217140000,SJ2501,SJ2501,30x30x7cm(Mosaic),1,30x30x7cm(Mosaic),,48,
4088,217150000,SJ2502,SJ2502,30x30x0.7cm(Mosaic),1,30x30x0.7cm(Mosaic),,58,
4089,217160000,SK1,SJ2502,30x30x0.7cm(Mosaic),1,30x30x0.7cm(Mosaic),,12,
4090,217170000,SK10,SK1 Sahara Beige,2Kgs Sakura Grout,1,2Kgs,,96,
4091,217180000,SK11,SK10 Carmen Red,2Kgs Sakura Grout,1,2Kgs,,0,
4092,217190000,SK12,SK11 Terra Cotta,2Kgs Sakura Grout,1,2Kgs,,1,
4093,217200000,SK13,SK12 Black,2Kgs Sakura Grout,1,2Kgs,,18,
4094,217210000,SK14L,SK13 Charcoal Gray,2Kgs Sakura Grout,1,2Kgs,,0,
4095,217220000,SK14M,SK14L Light Gray,2Kgs Sakura Grout,1,2Kgs,,85,
4096,217230000,SK15,SK14M Mid Gray,2Kgs Sakura Grout,1,2Kgs,,1,
4097,217240000,SK16,SK15 White,2Kgs Sakura Grout,1,2Kgs,,108,
4098,217250000,SK17,SK16 Cream,2Kgs Sakura Grout,1,2Kgs,,100,
4099,217260000,SK19,SK17 Ocher,2Kgs Sakura Grout,1,2Kgs,,0,
4100,217270000,SK2,SK19 Havanna Brown,2Kgs Sakura Grout,1,2Kgs,,0,
4101,217280000,SK20,SK2 Sandel Beige,2Kgs Sakura Grout,1,2Kgs,,9,
4102,217290000,SK21,SK20 Dark Brown,2Kgs Sakura Grout,1,2Kgs,,0,
4103,217300000,SK22,SK21 Mint Green (New),2Kgs Sakura Grout,1,2Kgs,,7,
4104,217310000,SK23,SK22 Dark Beige (New),2Kgs Sakura Grout,1,2Kgs,,3,
4105,217320000,SK24,SK23 Dark Blue (New),2Kgs Sakura Grout,1,2Kgs,,10,
4106,217330000,SK4,SK24 Pink (New),2Kgs Sakura Grout,1,2Kgs,,10,
4107,217340000,SK5,SK4 Mango Yellow,2Kgs Sakura Grout,1,2Kgs,,0,
4108,217350000,SK6,SK5 Olive Green,2Kgs Sakura Grout,1,2Kgs,,2,
4109,217360000,SK7,SK6 Mid Brown,2Kgs Sakura Grout,1,2Kgs,,0,
4110,217370000,SK8,SK7 Moss Green,2Kgs Sakura Grout,1,2Kgs,,10,
4111,217380000,SL302,SK8 Sorento Blue,2Kgs Sakura Grout,1,2Kgs,,9,
4112,217390000,Soap,SL302 (custom),30x30 Custom Tile,1,30x30,,0,
4113,217400000,Spotlight,Soap Holder (NEW),Ceramic Soap Holder,1,Ceramic,,298,
4114,217410000,Stair Nosing AST27 Gold,Stair Nosing AST27 Gold,2x7x250cm Aluminum Stair Nosing (G),1,2x7x250cm,,597,
4115,217420000,Stair Nosing AST27 Silver,Stair Nosing AST27 Silver,2x7x250cm Aluminum Stair Nosing (S),1,2x7x250cm,,2777,
4116,217430000,Stair Nosing AST35 Gold,Stair Nosing AST35 Gold,3x5x250cm Aluminum Stair Nosing (G),1,3x5x250cm,,2483,
4117,217440000,Stair Nosing AST35 Silver,Stair Nosing AST35 Silver,3x5x250cm Aluminum Stair Nosing (S),1,3x5x250cm,,916,
4118,217450000,Stair Nosing PST52-01,Stair Nosing PST52-01,2x5x250cm PVC Rubber Stair Nosing LG,1,2x5x250cm,,2763,
4119,217460000,Stair Nosing PST52-02,Stair Nosing PST52-02,2x5x250cm PVC Rubber Stair Nosing DG,1,2x5x250cm,,1939,
4120,217470000,Swiss,Stair Nosing PST52-02,2x5x250cm PVC Rubber Stair Nosing DG,1,2x5x250cm,,1939,
4121,217480000,T10-1,T10-1,10x10 Ceramic (Brick),1,10x10,,0,
4122,217490000,T10-2,T10-2,10x10 Ceramic (Brick),1,10x10,,4323,
4123,217500000,T10-3,T10-3,10x10 Ceramic (Brick),1,10x10,,750,
4124,217510000,T10-4,T10-4,10x10 Ceramic (Brick),1,10x10,,5475,
4125,217520000,T10-5,T10-5,10x10 Ceramic (Brick),1,10x10,,9969,
4126,217530164,T3271,T3271,30x30 Unpolished Ceramic Tile (17/box),1,30x30,20170529,8761,
4127,217530165,T3271,T3271,30x30 Unpolished Ceramic Tile (17/box),1,30x30,20170530,8761,
4128,217530531,T3271,T3271,30x30 Unpolished Ceramic Tile (17/box),1,30x30,A1,8761,
4129,217530546,T3271,T3271,30x30 Unpolished Ceramic Tile (17/box),1,30x30,A2,8761,
4130,217530915,T3271,T3271,30x30 Unpolished Ceramic Tile (17/box),1,30x30,PURPLE STRAP,8761,
4131,217531075,T3271,T3271,30x30 Unpolished Ceramic Tile (17/box),1,30x30,YELLOW STRAP,8761,
4139,221840531,T3273,T3272,30x30 Unpolished Ceramic Tile (17/box),1,30x30,A1,11004,
4140,221840546,T3273,T3272,30x30 Unpolished Ceramic Tile (17/box),1,30x30,A2,11004,
4141,221850531,T3274,T3272,30x30 Unpolished Ceramic Tile (17/box),1,30x30,A1,11004,
4142,221860531,T3275,T3272,30x30 Unpolished Ceramic Tile (17/box),1,30x30,A1,11004,
4143,221860604,T3275,T3272,30x30 Unpolished Ceramic Tile (17/box),1,30x30,A6,11004,
4144,217550000,T3276,T3276,30x30 Unpolished Ceramic Tile (17/box),1,30x30,,11004,
4145,217560017,T3306,T3306,30x30 Semi Polished Granite Tile (17/box),1,30x30,17,25769,
4146,217560531,T3306,T3306,30x30 Semi Polished Granite Tile (17/box),1,30x30,A1,25769,
4147,217560623,T3306,T3306,30x30 Semi Polished Granite Tile (17/box),1,30x30,BLACK STRAP,25769,
4148,217560624,T3306,T3306,30x30 Semi Polished Granite Tile (17/box),1,30x30,BLUE STRAP,25769,
4149,217561035,T3306,T3306,30x30 Semi Polished Granite Tile (17/box),1,30x30,WHITE STRAP,25769,
4150,217570017,T3321,T3321,30x30 Semi Polished Granite Tile,1,30x30,17,25769,
4151,217570531,T3321,T3321,30x30 Semi Polished Granite Tile,1,30x30,A1,25769,
4152,217570856,T3321,T3321,30x30 Semi Polished Granite Tile,1,30x30,LIGHT GRAY STRAP,25769,
4153,217571075,T3321,T3321,30x30 Semi Polished Granite Tile,1,30x30,YELLOW STRAP,25769,
4154,217580000,T6021,T6021,60x60 Glazed Ceramic Tile,1,60x60,,24456,
4155,217590000,T6023*,T6023*,60x60 Unpolished Granite Tile,1,60x60,,0,
4156,217600000,T678002,T678002,60x60 Matte Granite Tile,1,60x60,,0,
4157,217610000,T7.5-1,T7.5-1,7.5x7.5 Ceramic (Brick),1,7.5x7.5,,0,
4158,217620000,T7.5-2,T7.5-2,7.5x7.5 Ceramic (Brick),1,7.5x7.5,,10601,
4159,217630000,T7.5-3,T7.5-3,7.5x7.5 Ceramic (Brick),1,7.5x7.5,,197,
4160,217640000,T7.5-4,T7.5-4,7.5x7.5 Ceramic (Brick),1,7.5x7.5,,31,
4161,217650000,T7.5-5,T7.5-5,7.5x7.5 Ceramic (Brick),1,7.5x7.5,,5656,
4162,217660000,T8-1,T8-1,8x8 Ceramic Border (Brick),1,8x8,,5772,
4163,217670000,T8-2,T8-2,8x8 Ceramic Border (Brick),1,8x8,,4859,
4164,217680000,T822,T8-2,8x8 Ceramic Border (Brick),1,8x8,,4515,
4165,217690000,Taco,T822 Tank,Sanitary Ware (Tank),1,Sanitary,,0,
4166,217700000,Target,Taco Beige*,7.3x7.3 Ceramic Rustic Tile,1,7.3x7.3,,0,
4167,217710000,TB60012,TB60012,60x60 Glazed Ceramic Tile,1,60x60,,12,
4168,217720000,TB60013,TB60013,60x60 Glazed Ceramic Tile,1,60x60,,0,
4169,217730000,TB60210,TB60210,60x60 Ceramic Tile,1,60x60,,0,
4170,217740002,TB60212,TB60212,60x60 Ceramic Tile,1,60x60,2,0,
4171,217740003,TB60212,TB60212,60x60 Ceramic Tile,1,60x60,3,0,
4172,217750000,TB60213,TB60213,60x60 Ceramic Tile,1,60x60,,4128,
4174,217770000,TC-01-2,TC-01-2,2mm Tile Spacer (100 pcs/bag),1,2mm,,0,
4175,217780000,TC-01-3,TC-01-3,3mm Tile Spacer (100 pcs/bag),1,3mm,,0,
4176,217790000,TC-01-4,TC-01-4,4mm Tile Spacer (100 pcs/bag),1,4mm,,1034,
4177,217800000,TC-01-5,TC-01-5,5mm Tile Spacer (100 pcs/bag),1,5mm,,283,
4178,217810000,TC-02,TC-02,22x15x4.5cm Tiling Sponge,1,22x15x4.5cm,,7,
4179,217820000,TG50318,TG50318,50x50 Ceramic Tiles,1,50x50,,721,
4180,217830000,TG50319,TG50319,50x50 Ceramic Tiles,1,50x50,,0,
4181,217840000,TG50320,TG50320,50x50 Ceramic Tiles,1,50x50,,0,
4182,217850000,Tissue,TG50320,50x50 Ceramic Tiles,1,50x50,,0,
4183,217860000,TNQ60715,TNQ60715,60x60 Glazed Ceramic Tile,1,60x60,,311,
4184,217870000,TNQ60717,TNQ60717,60x60 Glazed Ceramic Tile,1,60x60,,0,
4185,217880000,TNQ60718,TNQ60718,60x60 Glazed Ceramic Tile,1,60x60,,0,
4186,217890000,TNQ60740,TNQ60740,60x60 Glazed Ceramic Tile,1,60x60,,0,
4187,217900000,TNQ60741,TNQ60741,60x60 Glazed Ceramic Tile,1,60x60,,0,
4188,217910000,TNQ60745,TNQ60745,60x60 Glazed Ceramic Tile,1,60x60,,0,
4189,217920000,Toilet,TNQ60745,60x60 Glazed Ceramic Tile,1,60x60,,0,
4190,217930000,Towel,Toilet Wax Ring,Toilet Bowl Wax Ring Plaster Gasket,1,Toilet,,0,
4191,217940000,Track,Towel Bar (NEW),Bathroom Accessories,1,Bathroom,,296,
4192,217950000,TT-01,TT-01,280x120mm Mud board Stainless Steel,1,280x120mm,,165,
4193,217960000,TT-02,TT-02,200mm Wooden Handle Slicker (w/ teeth) Stainless,1,200mm,,9,
4194,217970000,TT-03,TT-03,200mm Wooden Handle Slicker Stainless,1,200mm,,607,
4195,217980000,TT-04-2,TT-04-2,2 Inches Putty Knife,1,2,,0,
4196,217990000,TT-04-3,TT-04-3,3 Inches Putty Knife,1,3,,0,
4197,218000000,TT-04-4,TT-04-4,4 Inches Putty Knife,1,4,,793,
4198,218010000,TT-05,TT-05,230x100mmX13mmX3mmX1.0cm EVA MB Black,1,230x100mmX13mmX3mmX1.0cm,,712,
4199,218020000,TT-06,TT-05,230x100mmX13mmX3mmX1.0cm EVA MB Black,1,230x100mmX13mmX3mmX1.0cm,,322,
4200,218030000,TT-07,TT-06 Pail,Measuring Pail (Plastic),1,Measuring,,283,
4201,218040000,TT-08,TT-07 Trowel,7' Trowel Rubber Handle,1,7,,1,
4202,218050000,TT-09,TT-08 Tray,400x315x110 Plastic Tray,1,400x315x110,,379,
4203,218060000,TT6091,TT6091,60x60 Ceramic Tile,1,60x60,,0,
