ItemId,Serial No.,Item Code,Item Name,Description,SRP,Size,Tonality,PhysicalCount,Broken
84,200220568,2007,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A3,0,
85,200220585,2007,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A4,0,
86,219900531,2016,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A1,0,
87,200310012,2017,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,12,0,
88,200310531,2017,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A1,0,
89,200310546,2017,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A2,0,
90,200320531,2019,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A1,0,
91,200320568,2019,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A3,0,
92,200320585,2019,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A4,0,
93,200320594,2019,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A5,0,
94,200320604,2019,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A6,0,
95,200330531,2020,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A1,0,
96,200340531,2021,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A1,0,
97,200340546,2021,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A2,0,
98,200340568,2021,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A3,0,
99,200340585,2021,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A4,0,
100,200340594,2021,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A5,0,
101,200340604,2021,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A6,0,
102,220140002,20N,20L/ Soma White Design.,20x30 Ceramic Wall Tile,1,20x30,2,0,
103,202550002,20P-0,20P-0,20x30 Ceramic Wall Tile,1,20x30,2,64543,
104,202550003,20P-0,20P-0,20x30 Ceramic Wall Tile,1,20x30,3,64543,
105,202560001,20Q,20Q,20x30 Ceramic Wall Tile,1,20x30,1,26950,
106,202560002,20Q,20Q,20x30 Ceramic Wall Tile,1,20x30,2,26950,
107,202560003,20Q,20Q,20x30 Ceramic Wall Tile,1,20x30,3,26950,
108,202560004,20Q,20Q,20x30 Ceramic Wall Tile,1,20x30,4,26950,
109,202570001,20R,20R,20x30 Ceramic Wall Tile,1,20x30,1,71077,
110,202570002,20R,20R,20x30 Ceramic Wall Tile,1,20x30,2,71077,
111,202570003,20R,20R,20x30 Ceramic Wall Tile,1,20x30,3,71077,
112,220150013,21009,20R,20x30 Ceramic Wall Tile,1,20x30,13,0,
113,201330003,21009,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,3,0,
114,201330009,21009,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,9,0,
115,201330010,21009,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,10,0,
116,201330011,21009,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,11,0,
117,201330012,21009,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,12,0,
118,201330014,21009,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,14,0,
119,201330015,21009,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,15,0,
120,201330016,21009,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,16,0,
121,201330020,21009,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,20,0,
124,202640003,220T,220T/ White Stray,30X30 Glazed Ceramic Tile (17/box),1,30x30,3,60,
125,202640004,220T,220T/ White Stray,30X30 Glazed Ceramic Tile (17/box),1,30x30,4,60,
126,202640005,220T,220T/ White Stray,30X30 Glazed Ceramic Tile (17/box),1,30x30,5,60,
127,202640006,220T,220T/ White Stray,30X30 Glazed Ceramic Tile (17/box),1,30x30,6,60,
128,202640013,220T,220T/ White Stray,30X30 Glazed Ceramic Tile (17/box),1,30x30,13,60,
129,202640014,220T,220T/ White Stray,30X30 Glazed Ceramic Tile (17/box),1,30x30,14,60,
132,202700001,22AW1,22AB1 Beige,20x20 Glazed Ceramic (47/box),1,20x20,1,27301,
133,202700003,22AW1,22AB1 Beige,20x20 Glazed Ceramic (47/box),1,20x20,3,27301,
134,202700009,22AW1,22AB1 Beige,20x20 Glazed Ceramic (47/box),1,20x20,9,27301,
135,202700010,22AW1,22AB1 Beige,20x20 Glazed Ceramic (47/box),1,20x20,10,27301,
136,202700824,22AW1,22AB1 Beige,20x20 Glazed Ceramic (47/box),1,20x20,J3,27301,
137,202700918,22AW1,22AB1 Beige,20x20 Glazed Ceramic (47/box),1,20x20,R1,27301,
138,202700919,22AW1,22AB1 Beige,20x20 Glazed Ceramic (47/box),1,20x20,R1 A2,27301,
139,220160001,22AW1H,22AW1 White,20x20 Glazed Ceramic (47/box),1,20x20,1,33938,
140,220160822,22AW1H,22AW1 White,20x20 Glazed Ceramic (47/box),1,20x20,J1,33938,
141,220160824,22AW1H,22AW1 White,20x20 Glazed Ceramic (47/box),1,20x20,J3,33938,
142,202710001,22AW1H-1,22AW1H-1,20x20 Glazed Ceramic (47/box),1,20x20,1,94,
143,202720001,22AW1H-2,22AW1H-2,20x20 Glazed Ceramic (47/box),1,20x20,1,28813,
144,202720822,22AW1H-2,22AW1H-2,20x20 Glazed Ceramic (47/box),1,20x20,J1,28813,
145,202730001,22AW1H-4,22AW1H-4,20x20 Glazed Ceramic (47/box),1,20x20,1,38882,
146,202730003,22AW1H-4,22AW1H-4,20x20 Glazed Ceramic (47/box),1,20x20,3,38882,
147,202730822,22AW1H-4,22AW1H-4,20x20 Glazed Ceramic (47/box),1,20x20,J1,38882,
148,202750001,22BC1,22AW1MH1 (mixed in shipment),20x20 Glazed Ceramic (47/box)-Mixed Item Only,1,20x20,1,208,
149,202750002,22BC1,22AW1MH1 (mixed in shipment),20x20 Glazed Ceramic (47/box)-Mixed Item Only,1,20x20,2,208,
150,202750005,22BC1,22AW1MH1 (mixed in shipment),20x20 Glazed Ceramic (47/box)-Mixed Item Only,1,20x20,5,208,
151,202760001,22CL3,22BC1 Grey,20x20 Glazed Ceramic (47/box),1,20x20,1,49733,
152,202760006,22CL3,22BC1 Grey,20x20 Glazed Ceramic (47/box),1,20x20,6,49733,
153,202760497,22CL3,22BC1 Grey,20x20 Glazed Ceramic (47/box),1,20x20,5,49733,
154,202760918,22CL3,22BC1 Grey,20x20 Glazed Ceramic (47/box),1,20x20,R1,49733,
155,202770001,22DH1,22CL3 Yellow,20x20 Glazed Ceramic (47/box),1,20x20,1,28844,
156,202770002,22DH1,22CL3 Yellow,20x20 Glazed Ceramic (47/box),1,20x20,2,28844,
157,202770003,22DH1,22CL3 Yellow,20x20 Glazed Ceramic (47/box),1,20x20,3,28844,
158,202770918,22DH1,22CL3 Yellow,20x20 Glazed Ceramic (47/box),1,20x20,R1,28844,
159,202780002,22DM1,22DH1 Black,20x20 Glazed Ceramic (47/box),1,20x20,2,24568,
160,202780005,22DM1,22DH1 Black,20x20 Glazed Ceramic (47/box),1,20x20,5,24568,
161,202780823,22DM1,22DH1 Black,20x20 Glazed Ceramic (47/box),1,20x20,J2,24568,
162,202790001,22EK1,22DM1 Blue,20x20 Glazed Ceramic (47/box),1,20x20,1,18548,
163,202790003,22EK1,22DM1 Blue,20x20 Glazed Ceramic (47/box),1,20x20,3,18548,
164,202790822,22EK1,22DM1 Blue,20x20 Glazed Ceramic (47/box),1,20x20,J1,18548,
165,220170004,22EK1 RED,22EK1 Red,20x20 Glazed Ceramic (47/box),1,20x20,4,38875,
166,220180003,264A,260T/ Moderna Blue,30X30 Glazed Ceramic Tile,1,30x30,3,0,
167,220180008,264A,260T/ Moderna Blue,30X30 Glazed Ceramic Tile,1,30x30,8,0,
168,220180010,264A,260T/ Moderna Blue,30X30 Glazed Ceramic Tile,1,30x30,10,0,
169,220180012,264A,260T/ Moderna Blue,30X30 Glazed Ceramic Tile,1,30x30,12,0,
170,220180013,264A,260T/ Moderna Blue,30X30 Glazed Ceramic Tile,1,30x30,13,0,
171,220180014,264A,260T/ Moderna Blue,30X30 Glazed Ceramic Tile,1,30x30,14,0,
172,220180015,264A,260T/ Moderna Blue,30X30 Glazed Ceramic Tile,1,30x30,15,0,
173,220180017,264A,260T/ Moderna Blue,30X30 Glazed Ceramic Tile,1,30x30,17,0,
174,220190007,264B,264-A/ Light Green Marble,20x30 Ceramic Wall Tile (25/box),1,20x30,7,54239,
175,220190008,264B,264-A/ Light Green Marble,20x30 Ceramic Wall Tile (25/box),1,20x30,8,54239,
176,220190009,264B,264-A/ Light Green Marble,20x30 Ceramic Wall Tile (25/box),1,20x30,9,54239,
177,220190010,264B,264-A/ Light Green Marble,20x30 Ceramic Wall Tile (25/box),1,20x30,10,54239,
178,220190011,264B,264-A/ Light Green Marble,20x30 Ceramic Wall Tile (25/box),1,20x30,11,54239,
179,220190012,264B,264-A/ Light Green Marble,20x30 Ceramic Wall Tile (25/box),1,20x30,12,54239,
180,220190014,264B,264-A/ Light Green Marble,20x30 Ceramic Wall Tile (25/box),1,20x30,14,54239,
181,220190016,264B,264-A/ Light Green Marble,20x30 Ceramic Wall Tile (25/box),1,20x30,16,54239,
182,220190017,264B,264-A/ Light Green Marble,20x30 Ceramic Wall Tile (25/box),1,20x30,17,54239,
183,220190018,264B,264-A/ Light Green Marble,20x30 Ceramic Wall Tile (25/box),1,20x30,18,54239,
184,202870001,26W-0,26W-0/ White Haze,20x60 Glazed Ceramic (12/box),1,20x60,1,22525,
185,202870003,26W-0,26W-0/ White Haze,20x60 Glazed Ceramic (12/box),1,20x60,3,22525,
186,202870005,26W-0,26W-0/ White Haze,20x60 Glazed Ceramic (12/box),1,20x60,5,22525,
187,202870034,26W-0,26W-0/ White Haze,20x60 Glazed Ceramic (12/box),1,20x60,35,22525,
188,202870473,26W-0,26W-0/ White Haze,20x60 Glazed Ceramic (12/box),1,20x60,2,22525,
189,202870523,26W-0,26W-0/ White Haze,20x60 Glazed Ceramic (12/box),1,20x60,98 14,22525,
190,220200859,3-6B60480,36209G/BT481C (4 MAKATI),30x60 Unpolished Granite,1,30x60,MB01,0,
191,202920859,3-6E60479,36209G/BT481C (4 MAKATI),30x60 Unpolished Granite,1,30x60,MB01,0,
192,202920861,3-6E60479,36209G/BT481C (4 MAKATI),30x60 Unpolished Granite,1,30x60,ME02,0,
193,202920862,3-6E60479,36209G/BT481C (4 MAKATI),30x60 Unpolished Granite,1,30x60,ME03,0,
194,202930858,3-6E60480,36209G/BT481C (4 MAKATI),30x60 Unpolished Granite,1,30x60,MA01,18403,
195,202930859,3-6E60480,36209G/BT481C (4 MAKATI),30x60 Unpolished Granite,1,30x60,MB01,18403,
196,202930862,3-6E60480,36209G/BT481C (4 MAKATI),30x60 Unpolished Granite,1,30x60,ME03,18403,
197,202930863,3-6E60480,36209G/BT481C (4 MAKATI),30x60 Unpolished Granite,1,30x60,ME04,18403,
198,220210866,3-6E60481,36209G/BT481C (4 MAKATI),30x60 Unpolished Granite,1,30x60,ME08,12259,
199,200470531,3007,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A1,0,
200,202940001,300T,300T,30X30 Glazed Ceramic Tile (17/box),1,30x30,1,61627,
201,202940002,300T,300T,30X30 Glazed Ceramic Tile (17/box),1,30x30,2,61627,
202,200010017,306,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,17,0,
203,200010568,306,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A3,0,
204,200010585,306,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A4,0,
205,200010721,306,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,GREEN STRAP,0,
206,200010980,306,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,RED STRAP,0,
207,202980001,310T,310T,30x30 Ceramic Tile (17/box),1,30x30,1,73474,
208,202980002,310T,310T,30x30 Ceramic Tile (17/box),1,30x30,2,73474,
209,202980003,310T,310T,30x30 Ceramic Tile (17/box),1,30x30,3,73474,
210,202980004,310T,310T,30x30 Ceramic Tile (17/box),1,30x30,4,73474,
211,202980010,310T,310T,30x30 Ceramic Tile (17/box),1,30x30,10,73474,
212,202990001,312M,312M/ Roma 312,30X30 Glazed Ceramic Tile (17/box),1,30x30,1,73474,
213,202990010,312M,312M/ Roma 312,30X30 Glazed Ceramic Tile (17/box),1,30x30,10,73474,
214,202990011,312M,312M/ Roma 312,30X30 Glazed Ceramic Tile (17/box),1,30x30,11,73474,
215,202990013,312M,312M/ Roma 312,30X30 Glazed Ceramic Tile (17/box),1,30x30,13,73474,
216,202990015,312M,312M/ Roma 312,30X30 Glazed Ceramic Tile (17/box),1,30x30,15,73474,
217,202990017,312M,312M/ Roma 312,30X30 Glazed Ceramic Tile (17/box),1,30x30,17,73474,
218,202990018,312M,312M/ Roma 312,30X30 Glazed Ceramic Tile (17/box),1,30x30,18,73474,
219,202990019,312M,312M/ Roma 312,30X30 Glazed Ceramic Tile (17/box),1,30x30,19,73474,
220,202990020,312M,312M/ Roma 312,30X30 Glazed Ceramic Tile (17/box),1,30x30,20,73474,
221,202990021,312M,312M/ Roma 312,30X30 Glazed Ceramic Tile (17/box),1,30x30,21,73474,
222,202990503,312M,312M/ Roma 312,30X30 Glazed Ceramic Tile (17/box),1,30x30,6C,73474,
223,202990520,312M,312M/ Roma 312,30X30 Glazed Ceramic Tile (17/box),1,30x30,8B,73474,
224,220230002,312M / M312,312M/ Roma 312,30X30 Glazed Ceramic Tile (17/box),1,30x30,2,73474,
225,203000018,312M-0,312M/ Roma 312,30X30 Glazed Ceramic Tile (17/box),1,30x30,18,68645,
226,203010010,320T,320T,30x30 Ceramic Tile (17/box),1,30x30,10,82413,
227,203010019,320T,320T,30x30 Ceramic Tile (17/box),1,30x30,19,82413,
228,219920546,3271,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A2,0,
229,219930568,3272,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A3,0,
230,219930604,3272,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A6,0,
231,219930915,3272,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,PURPLE STRAP,0,
232,219931035,3272,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,WHITE STRAP,0,
233,200480017,3273,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,17,0,
234,200480531,3273,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A1,0,
235,200480546,3273,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A2,0,
236,200490531,3274,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A1,0,
237,200490546,3274,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A2,0,
238,200490720,3274,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,GRAY STRAP,0,
239,200490915,3274,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,PURPLE STRAP,0,
240,200500003,3275,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,3,0,
241,200500624,3275,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,BLUE STRAP,0,
242,200500980,3275,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,RED STRAP,0,
243,200570546,3382,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A2,0,
244,200570568,3382,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A3,0,
245,200570585,3382,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A4,0,
246,200580546,3383,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A2,0,
247,200580568,3383,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A3,0,
248,200580585,3383,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A4,0,
249,200580825,3383,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,J4,0,
250,200590531,3384,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A1,0,
251,200590585,3384,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A4,0,
252,200610531,3432,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A1,0,
253,200610546,3432,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A2,0,
254,200610585,3432,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A4,0,
255,200610746,3432,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,H2,0,
256,200620568,3433,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A3,0,
257,200640531,3441,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A1,0,
258,200640546,3441,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A2,0,
259,200640585,3441,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A4,0,
260,200640826,3441,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,J5,0,
261,200660531,3443,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A1,0,
262,200660546,3443,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A2,0,
263,200660568,3443,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A3,0,
264,220240540,2-49,3443R/ Striped Wood Dark*,30x30 Rustic Ceramic Tile-R,1,30x30,A13,0,
265,220240609,2-49,3443R/ Striped Wood Dark*,30x30 Rustic Ceramic Tile-R,1,30x30,A8,0,
266,220250341,386-6,3828/custom tiles,30x30 Ceramic Floor Tile,1,30x30,17071B,0,
267,220000546,3885,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A2,0,
268,220000585,3885,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A4,0,
269,200040546,402,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A2,0,
270,200040588,402,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A4-H,0,
271,200040589,402,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A4-J,0,
272,200040593,402,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A45,0,
273,200040814,402,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,HA4,0,
274,220260531,402,402/ Deluxe Plain,40x40 Semi Polished Granite Tile-R (FB) (8/box),1,40x40,A1,0,
275,220260537,402,402/ Deluxe Plain,40x40 Semi Polished Granite Tile-R (FB) (8/box),1,40x40,A11,0,
276,220260568,402,402/ Deluxe Plain,40x40 Semi Polished Granite Tile-R (FB) (8/box),1,40x40,A3,0,
277,220260571,402,402/ Deluxe Plain,40x40 Semi Polished Granite Tile-R (FB) (8/box),1,40x40,A3 R2,0,
278,220260572,402,402/ Deluxe Plain,40x40 Semi Polished Granite Tile-R (FB) (8/box),1,40x40,A3 Y3,0,
279,220260585,402,402/ Deluxe Plain,40x40 Semi Polished Granite Tile-R (FB) (8/box),1,40x40,A4,0,
280,220260594,402,402/ Deluxe Plain,40x40 Semi Polished Granite Tile-R (FB) (8/box),1,40x40,A5,0,
281,200050042,403,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,45,0,
282,200050594,403,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A5,0,
283,200050609,403,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A8,0,
284,200050616,403,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,A9,0,
285,200051059,403,306 Arizona Matte,30x30 Semi Polished Granite Tile (17/box),1,30x30,Y2-A4,0,
286,220270546,403,403/ Deluxe Green,40x40 Semi Polished Granite Tile-R (FB) (8/box),1,40x40,A2,0,
287,220270568,403,403/ Deluxe Green,40x40 Semi Polished Granite Tile-R (FB) (8/box),1,40x40,A3,0,
