ItemId,Serial No.,Item Code,Item Name,Description,SRP,Size,Tonality,PhysicalCount,Broken
3192,209880000,FC-37608,FC333 Deep Blue (4mm-PVDF),1220x2440x4mm ACP - PVDF,1,1220x2440x4mm,,476,
3193,209890000,FC100,FC-08005A (NEW),Sensor Faucet AC/DC-AWAITS UPDATE OF SIR ALI,1,Sensor,,15,
3194,209900000,FC101,FC-08005A (NEW),Sensor Faucet AC/DC-AWAITS UPDATE OF SIR ALI,1,Sensor,,0,
3195,209910000,FC102,FC-08005A (NEW),Sensor Faucet AC/DC-AWAITS UPDATE OF SIR ALI,1,Sensor,,4,
3196,209920000,FC103,FC-08005A (NEW),Sensor Faucet AC/DC-AWAITS UPDATE OF SIR ALI,1,Sensor,,0,
3197,209930000,FC105,FC-08005A (NEW),Sensor Faucet AC/DC-AWAITS UPDATE OF SIR ALI,1,Sensor,,0,
3198,209940000,FC11102,FC-08005A (NEW),Sensor Faucet AC/DC-AWAITS UPDATE OF SIR ALI,1,Sensor,,419,
3199,209950000,FC113,FC-08005A (NEW),Sensor Faucet AC/DC-AWAITS UPDATE OF SIR ALI,1,Sensor,,419,
3200,209960000,FC121106,FC-08005A (NEW),Sensor Faucet AC/DC-AWAITS UPDATE OF SIR ALI,1,Sensor,,243,
3201,209970000,FC121110,FC-08005A (NEW),Sensor Faucet AC/DC-AWAITS UPDATE OF SIR ALI,1,Sensor,,257,
3202,209980000,FC121130,FC121130,Faucet with Hose,1,Faucet,,265,
3203,209990000,FC121153,FC121130,Faucet with Hose,1,Faucet,,265,
3204,210000000,FC122,FC121153 (NEW),Faucet with Hose (H & C),1,Faucet,,193,
3205,210010000,FC131,FC122 Champange Silver(4mm-Nano,1220x2440x4mm ACP - Nano-PVDF,1,1220x2440x4mm,,4,
3206,210020000,FC132,FC131 Bright White (4mm-PVDF),1220x2440x4mm ACP - PVDF,1,1220x2440x4mm,,4,
3207,210030000,FC133,FC132 Silver Grey (4mm- NANO),1220x2440x4mm ACP - NANO,1,1220x2440x4mm,,6,
3208,210040000,FC213,FC133 Flash Silver (4mm-NANO),1220x2440x4mm ACP - NANO,1,1220x2440x4mm,,91,
3209,210050000,FC223,FC213 Palm Copper (4mm-PE),1220x2440x4mm ACP - PE,1,1220x2440x4mm,,4,
3210,210060000,FC231,FC223 Jade White(4mm-PVDF),1220x2440x4mm ACP - PVDF,1,1220x2440x4mm,,18,
3211,210070000,FC233,FC231 Yellow (4mm-PVDF),1220x2440x4mm ACP - PVDF,1,1220x2440x4mm,,155,
3212,210080000,FC321,FC233 Gold (4mm-Nano),1220x2440x4mm ACP - Nano-PVDF,1,1220x2440x4mm,,417,
3213,210090000,FC331,FC321 Deep Grey (4mm-Nano),1220x2440x4mm ACP - Nano-PVDF,1,1220x2440x4mm,,287,
3214,210100000,FC332,FC331 Orange (3mm-PE),1220x2440x3mm ACP - PE,1,1220x2440x3mm,,5,
3215,210110000,FC333,FC332 Green (4mm-NANO),1220x2440x4mm ACP - NANO,1,1220x2440x4mm,,79,
3216,210120000,FC411,FC333 Deep Blue (4mm-PVDF),1220x2440x4mm ACP - PVDF,1,1220x2440x4mm,,476,
3217,210130000,FC413,FC411 Silver Brush (3mm-PE),1220x2440x3mm ACP - PE,1,1220x2440x3mm,,3,
3218,210140000,FC415,FC413 Silver Mirror (3mm-PE),1220x2440x3mm ACP - PE,1,1220x2440x3mm,,141,
3219,210150000,FC416,FC415 Glossy Black (3mm-PE),1220x2440x3mm ACP - PE,1,1220x2440x3mm,,137,
3220,210160000,FC511,FC416 Glossy Red (3mm-PE),1220x2440x3mm ACP - PE,1,1220x2440x3mm,,0,
3221,210170000,FC512,FC511 Glossy White (3mm-PE),1220x2440x3mm ACP - PE,1,1220x2440x3mm,,5,
3222,210180000,FC516,FC512 Glossy Yellow (3mm-PE),1220x2440x3mm ACP - PE,1,1220x2440x3mm,,44,
3223,210190000,FC517,FC516 Glossy Green (3mm-PE),1220x2440x3mm ACP - PE,1,1220x2440x3mm,,70,
3224,210200000,FCP301,FCP301,1220x2440x3mm ACP - PE,1,1220x2440x3mm,,31,
3225,210210000,FCP302,FCP302,1220X2440X4MM ACP NANO,1,1220x2440x4mm,,364,
3226,210220000,FCP304,FCP304,1220x2440x3mm ACP - PE,1,1220x2440x3mm,,0,
3227,210230000,FCP305,FCP305,1220x2440x3mm ACP - PE,1,1220x2440x3mm,,284,
3228,210240000,FCP307,FCP307,1220X2440X4MM ACP-Nano (New),1,1220x2440x4mm,,230,
3229,210250000,FCP308,FCP308,1220x2440x3mm ACP - PE,1,1220x2440x3mm,,163,
3230,210260000,FCP314,FCP314,1220x2440x3mm ACP - PE,1,1220x2440x3mm,,164,
3231,210270000,FCP315,FCP315,1220x2440x3mm ACP - PE,1,1220x2440x3mm,,335,
3232,210280000,FCP316,FCP316,1220x2440x3mm ACP - PE,1,1220x2440x3mm,,280,
3233,210290000,FCP319,FCP319,1220x2440x4mm ACP - Nano,1,1220x2440x4mm,,392,
3234,210300000,FCP320,FCP320,1220x2440x3mm ACP - PE,1,1220x2440x3mm,,302,
3235,210310000,FCP321,FCP321,1220X2440X4MM ACP NANO,1,1220x2440x4mm,,211,
3236,210320000,FCP324,FCP324,1220x2440x3mm ACP - PE,1,1220x2440x3mm,,300,
3237,210330000,FCP325,FCP325,1220x2440x3mm ACP - PE,1,1220x2440x3mm,,46,
3238,210340000,FCP326,FCP326,1220x2440x3mm ACP - PE,1,1220x2440x3mm,,243,
3239,210350000,FCP337,FCP337,1220x2440x3mm ACP - PE,1,1220x2440x3mm,,81,
3240,210360000,FCP359,FCP359,1220x2440x3mm ACP - PE,1,1220x2440x3mm,,420,
3241,210370000,FCP361,FCP361,1220x2440x3mm ACP - PE,1,1220x2440x3mm,,237,
3242,210380000,FCP363,FCP363,1220x2440x3mm ACP - PE,1,1220x2440x3mm,,497,
3243,210390000,FCP366,FCP366,1220x2440x3mm ACP - PE,1,1220x2440x3mm,,123,
3244,210400000,Fittings (Dual) Comfortable,Fittings (Dual) Comfortable,Sanitary Ware,1,Sanitary,,0,
3245,210410000,Flexible Hose 60cm,Flexible Hose 60cm,60cm Lavatory Flexible Hose,1,60cm,,0,
3246,210420000,Flip-Flow CHP,Flip-Flow CHP,Basin Drain (Push),1,Basin,,0,
3247,210430000,Flip-Flow CHT,Flip-Flow,Sanitary Ware / Basin Pop-up Drain-SET,1,Sanitary,,913,
3248,210440000,Flip-Flow TCP,Flip-Flow,Sanitary Ware / Basin Pop-up Drain-SET,1,Sanitary,,0,
3249,210450000,Flip-Flow/Basin PuD (NEW),Flip-Flow,Sanitary Ware / Basin Pop-up Drain-SET,1,Sanitary,,0,
3250,210460000,Flip-Flow/Basin PuD/8824,Flip-Flow,Sanitary Ware / Basin Pop-up Drain-SET,1,Sanitary,,0,
3251,210470000,Flood Light 3000k 30x24,Flood Light 3000k 30x24,30x24x15cm 3000k Flood Light 50w,1,30x24x15cm,,25,
3252,210480000,Flood Light 4500k 30x24,Flood Light 4500k 30x24,30x24x15cm 4500k Flood Light 50w,1,30x24x15cm,,39,
3253,210490000,Flood Light 6000k 30x24,Flood Light 6000k 30x24,30x24x15cm 6000k Flood Light 50w,1,30x24x15cm,,16,
3254,210500000,Flood Light 80w 4500K,Flood Light 80w 4500K,80 Watts 4500K Flood Light,1,80,,0,
3255,210510000,Flood Light 80w 4500K 39x30,Flood Light 80w 4500K 39x30,80w 4500K 39x30x13.5cm LED Box Type,1,80w,,0,
3256,210520000,Flood Light 80w 6000K,Flood Light 80w 6000K,80 Watts 6000K Flood Light,1,80,,0,
3257,210530000,Flood Light IP65 Black 100w,Flood Light IP65 Black 100w,400x310x400 LED 100w Black,1,400x310x400,,5,
3258,210540000,Flood Lights 39x,Flood Lights 39x,39x30x13.5cm LED w/ Accessories,1,39x30x13.5cm,,0,
3259,210550000,FOAM WHEEL,FOAM WHEEL,POLISHER,1,POLISHER,,0,
3260,210560000,Fresno Accent*,Fresno Accent*,30x60 Ceramic Accent Tile,1,30x60,,4,
3261,210570000,Fresno Border(8102)/ Border 37,Fresno Border(8102),4x30 Ceramic Resin Border,1,4x30,,824,
3262,210580000,Fruits Border / 45035,Fruits Border ,7x30 Ceramic Flat Border,1,7x30,,0,
3263,210590000,G006,G006,Faucet (Cold Water),1,Faucet,,0,
3264,210600000,G083A*,G083A*,7x20 Ceramic Border,1,7x20,,506,
3265,210620957,G0AC-11QEA,G0AC-11QEA,60x60 Granite Tile (FB) Synth,1,60x60,RA15,8851,
3266,210650000,G0AC-41QEA,G0AC-41QEA,60x60 Granite Tile (FB) Synth,1,60x60,,5773,
3267,210660922,G0AC-51QEA,G0AC-51QEA,60x60 Granite Tile (FB) Synth,1,60x60,R12,1049,
3268,210670923,G0AC-61QEA,G0AC-61QEA,60x60 Granite Tile (FB) Synth,1,60x60,R13,1049,
3269,210680957,G0AE-01EA,G0AE-01EA,60x60 Granite Tile Synth,1,60x60,RA15,1176,
3270,210680965,G0AE-01EA,G0AE-01EA,60x60 Granite Tile Synth,1,60x60,RB03,1176,
3271,210680969,G0AE-01EA,G0AE-01EA,60x60 Granite Tile Synth,1,60x60,RB15,1176,
3272,210681002,G0AE-01EA,G0AE-01EA,60x60 Granite Tile Synth,1,60x60,RX06,1176,
3273,210690000,G0AE-11EA,G0AE-11EA,60x60 Granite Matte Rough (FB) Synth,1,60x60,,3466,
3274,210710961,G0AE-31EA,G0AE-31EA,60x60 Granite Matte Rough (FB) Synth,1,60x60,RA23,6991,
3275,210720947,G0AE-41EA,G0AE-41EA,60x60 Granite Tile Synth,1,60x60,RA03,6991,
3276,210730952,G0AE-51EA,G0AE-51EA,60x60 Granite Tile Synth,1,60x60,RA08,228,
3277,210740977,G0AE-61EA,G0AE-61EA,60x60 Granite Tile Synth,1,60x60,RC02,5161,
3278,210750000,G0AM-01PEA,G0AM-01PEA,60x60 Granite Tile (FB) Synth,1,60x60,,3078,
3279,210761052,G0AM-11PEA,G0AM-11PEA,60x60 Granite Tile (FB) Synth,1,60x60,Y02,1409,
3280,210781071,G0AM-31PEA,G0AM-31PEA,60x60 Granite Tile (FB) Synth,1,60x60,YA07,5360,
3281,210791006,G0AM-41PEA,G0AM-41PEA,60x60 Granite Tile (FB) Synth,1,60x60,RX13,9497,
3282,210811073,G0AM-61PEA,G0AM-61PEA,60x60 Granite Tile (FB) Synth,1,60x60,YB08,575,
3283,210821100,G0BC-60Q,G0BC-60Q,60x60 Granite Tile (FB) Synth,1,60x60,YT84,2401,
3284,210830924,G0BC-70Q,G0BC-70Q,60x60 Polished Granite Synth,1,60x60,R197,602,
3285,210860559,G0JBC-02Q,G0JBC-02Q,60x60 Polished Granite Tile (FB) Synth (BT329),1,60x60,A23,11139,
3286,210870000,G0SC-03Q,G0SC-03Q,60x60 Polished Granite (FB) Synth,1,60x60,,104,
3287,210880000,G0SC-05QEA,G0SC-05QEA,60x60 Ceramic Tile,1,60x60,,2604,
3288,210891093,G0SC-06QEA,G0SC-06QEA,60x60 Ceramic Tile,1,60x60,YT50,4429,
3289,210900000,G0SM-05PEA,G0SM-05PEA,60x60 Ceramic Tile,1,60x60,,1798,
3290,210910000,G0SM-06PEA,G0SM-06PEA,60x60 Ceramic Tile,1,60x60,,861,
3291,210920000,G1AC-01QEA,G1AC-01QEA,30x60 Ceramic Tiles,1,30x60,,0,
3292,210930000,G1JA-16QEA,G1JA-16QEA,30x60 Ceramic Tiles,1,30x60,,0,
3293,210940000,G59944,G59944,50x50 Ceramic Floor Tile (6/box),1,50x50,,0,
3294,210950000,G59949,G59949,50x50 Ceramic Floor Tile (6/box),1,50x50,,50,
3296,210970000,Galena-10,Galena-10,10x30 Ceramic Resin Border,1,10x30,,0,
3297,210980000,Galena-5,Galena-10,10x30 Ceramic Resin Border,1,10x30,,0,
3298,210990000,Galena-Accent*,Galena-Accent*,30x45 Ceramic Accent Tile,1,30x45,,0,
3299,211000000,GJA8001,GJA8001,80x80 Micro Crystal,1,80x80,,0,
3300,211010000,GJA8003,GJA8003,80x80 Micro Crystal,1,80x80,,53,
3301,211020000,GJA8004,GJA8004,80x80 Micro Crystal,1,80x80,,22,
3302,211030000,GJA8006,GJA8006,80x80 Micro Crystal,1,80x80,,20,
3303,211040000,GJI8019,GJI8019,80x80 Micro Crystal,1,80x80,,3,
3304,211050000,GJI8021*,GJI8021*,80x80 Micro Crystal,1,80x80,,49,
3305,211060000,GLA60040*,GLA60040*,30x60 Ceramic Wall Tile,1,30x60,,6,
3306,211070000,GLB60041*,GLB60041*,30x60 Ceramic Wall Tile,1,30x60,,0,
3307,211080000,GLB60293,GLB60293,30x60 Ceramic Wall Tile,1,30x60,,0,
3308,211090000,GOKA-G02AEA,GOKA-G02AEA,60x60 Ceramic Tile,1,60x60,,5,
3309,211170000,GQIP62021,GQIP62021,30x60 Ceramic Tiles,1,30x60,,23041,
3310,211180000,Grace,GQIP62021,30x60 Ceramic Tiles,1,30x60,,0,
3311,211190000,Grace2B,Grace2B,5x30 Resin Mosaic,1,5x30,,519,
3312,211200000,Grace2B-1,Grace2B,5x30 Resin Mosaic,1,5x30,,96,
3313,211210000,Grace2W,Grace2W,5x30 Resin Mosaic,1,5x30,,1229,
3314,211220000,Grace2W-1,Grace2W,5x30 Resin Mosaic,1,5x30,,3330,
3315,211230000,Grille Lights (New),Grille Lights (New),3X9 W LED,1,3X9,,192,
3316,211240000,GS100,GS100,P-Trap & Drainer,1,P-Trap,,1809,
3317,211250000,H1020,GS100,P-Trap & Drainer,1,P-Trap,,1809,
3318,211260000,H3601,H3601,30x60 Unpolished Granite,1,30x60,,0,
3319,211270000,H3602,H3602,30x60 Unpolished Granite,1,30x60,,0,
3320,211280000,H3603,H3603,30x60 Unpolished Granite,1,30x60,,0,
3321,211290000,H3604,H3604,30x60 Unpolished Granite,1,30x60,,0,
3322,211300000,H3605,H3605,30x60 Unpolished Granite,1,30x60,,0,
3323,211310000,H3606,H3606,30x60 Unpolished Granite,1,30x60,,0,
3324,211320000,H3607,H3607,30x60 Unpolished Granite,1,30x60,,0,
3325,211330000,H3608.,H3608.,30x60 Unpolished Granite,1,30x60,,0,
3326,211340000,H3609.,H3609.,30x60 Unpolished Granite,1,30x60,,0,
3327,211350000,H63024.,H63024.,30x30 Semi Polished Granite Tile,1,30x30,,0,
3332,211400000,HC2023-1,HC2023-1,457x457 Vinyl Tile (3mm),1,457x457,,10,
3333,211410000,HC2038,HC2038,457x457 Vinyl Tile (3mm),1,457x457,,2,
3335,211430000,HC2039-4,HC2039-4,457x457 Vinyl Tile (3mm),1,457x457,,27,
3336,211440000,HC7141,HC7141,152x914 Vinyl Tile (2mm),1,152x914,,135,
3337,211450000,HC7345-1,HC7345-1,152x914 Vinyl Tile (2mm),1,152x914,,2360,
3339,211470000,HL02*,HL02*,30x30 Ceramic Floor Tile,1,30x30,,0,
3340,211480000,HL04,HL04,30x30 Ceramic Floor/Wall Tile,1,30x30,,0,
3341,211490000,HL05*,HL05*,30x30 Ceramic Floor/Wall Tile,1,30x30,,0,
3342,211500000,HL6614,HL6614,60x60 Unpolished Granite Tile,1,60x60,,5,
3343,211510000,HL6615,HL6615,60x60 Unpolished Granite Tile,1,60x60,,0,
3344,211520000,HP3021,HL6615,60x60 Unpolished Granite Tile,1,60x60,,0,
3345,211530000,HP3026-2*,HP3021 ,6x30 Ceramic Flat Border,1,6x30,,5,
3346,211540000,HP3027,HP3027,30x30 Polished Crystal Floor Tile,1,30x30,,158,
3347,211550000,HP3029,HP3029,30x30 Polished Crystal Floor Tile,1,30x30,,14,
3348,211560000,HP3032-3,HP3029,30x30 Polished Crystal Floor Tile,1,30x30,,60,
3349,211570000,HP3039,HP3032-3 ,30x30 Polished Crystal Floor Tile,1,30x30,,4,
3350,211580000,HP3043,HP3043,30x30 Polished Crystal Floor Tile,1,30x30,,87,
3351,211590000,HP3137,HP3137,30x30 Polished Crystal Tile,1,30x30,,8,
3352,211600000,HP3206,HP3206,30x30 Polished Crystal Tile,1,30x30,,457,
3353,211610000,HT6601,HT6601,60x60 Ceramic Tile (Matte),1,60x60,,58,
3355,211630000,HT6605,HT6605,60x60 Ceramic Tile (Matte),1,60x60,,0,
3356,211640000,HX001,HX001,30x30 Resin Mosaic,1,30x30,,0,
3357,211650003,I-20M,I05,30x60 Ceramic Wall Tile (8/box),1,30x60,3,0,
3358,211660000,I-20N,I05,30x60 Ceramic Wall Tile (8/box),1,30x60,,28581,
3359,211680000,I-23B,I05,30x60 Ceramic Wall Tile (8/box),1,30x60,,2239,
3361,211760000,I-23J,I05,30x60 Ceramic Wall Tile (8/box),1,30x60,,8598,
3362,211800000,I-23LM-0,I05,30x60 Ceramic Wall Tile (8/box),1,30x60,,75592,
3363,211810000,I-23MM-0,I05,30x60 Ceramic Wall Tile (8/box),1,30x60,,1,
3364,211830000,I-23OM-0,I05,30x60 Ceramic Wall Tile (8/box),1,30x60,,14391,
3365,211890000,I-26BU-0,I05,30x60 Ceramic Wall Tile (8/box),1,30x60,,214,
3366,211930000,I-26DU-0,I05,30x60 Ceramic Wall Tile (8/box),1,30x60,,27,
3367,211940000,I-3445,I05,30x60 Ceramic Wall Tile (8/box),1,30x60,,31,
3368,211950000,I-3446,I05,30x60 Ceramic Wall Tile (8/box),1,30x60,,120,
3369,211960000,I-3447,I05,30x60 Ceramic Wall Tile (8/box),1,30x60,,887,
3370,211970000,I-3448,I05,30x60 Ceramic Wall Tile (8/box),1,30x60,,0,
3372,212000000,I-3450,I05,30x60 Ceramic Wall Tile (8/box),1,30x60,,38473,
3373,212010000,I-3451,I05,30x60 Ceramic Wall Tile (8/box),1,30x60,,193,
3374,212020000,I-3453,I05,30x60 Ceramic Wall Tile (8/box),1,30x60,,0,
